filename,cohort,group_id,animal_ch0,cohort_ch0,group_ch0,animal_ch1,cohort_ch1,group_ch1,animal_ch2,cohort_ch2,group_ch2,animal_ch3,cohort_ch3,group_ch3,animal_ch4,cohort_ch4,group_ch4,animal_ch5,cohort_ch5,group_ch5,animal_ch6,cohort_ch6,group_ch6,animal_ch7,cohort_ch7,group_ch7
Day12+13-20240126+27(23).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day12+13-20240126+27(24).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day12+13-20240126+27(25).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day12+13-20240126+27(26).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day12+13-20240126+27(27).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day12+13-20240126+27(28).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day12+13-20240126+27(29).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day12+13-20240126+27(2).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day12+13-20240126+27(30).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day12+13-20240126+27(31).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day12+13-20240126+27(32).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day12+13-20240126+27(33).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day12+13-20240126+27(34).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day12+13-20240126+27(35).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day12+13-20240126+27(36).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day12+13-20240126+27(3).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day12+13-20240126+27(4).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day12+13-20240126+27(5).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day12+13-20240126+27(6).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day12+13-20240126+27(7).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day12+13-20240126+27(8).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day12+13-20240126+27(9).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day14-20240128(10).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day14-20240128(11).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day14-20240128(12).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day14-20240128(13).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day14-20240128(1).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day14-20240128(2).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day14-20240128(3).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day14-20240128(4).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day14-20240128(5).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day14-20240128(6).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day14-20240128(7).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day14-20240128(8).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day14-20240128(9).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day15-20240129(10).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day15-20240129(11).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day15-20240129(12).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day15-20240129(13).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day15-20240129(14).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day15-20240129(15).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day15-20240129(16).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day15-20240129(1).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day15-20240129(2).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day15-20240129(3).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day15-20240129(4).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day15-20240129(5).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day15-20240129(6).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day15-20240129(7).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day15-20240129(8).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day15-20240129(9).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day16-20240130(10).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day16-20240130(11).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day16-20240130(12).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day16-20240130(13).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day16-20240130(14).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day16-20240130(15).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day16-20240130(16).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day16-20240130(17).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day16-20240130(1).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day16-20240130(2).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day16-20240130(3).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day16-20240130(4).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day16-20240130(5).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day16-20240130(6).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day16-20240130(7).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day16-20240130(8).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day16-20240130(9).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day17-20240131(10).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day17-20240131(11).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day17-20240131(12).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day17-20240131(13).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day17-20240131(14).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day17-20240131(15).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day17-20240131(16).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day17-20240131(17).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day17-20240131(1).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day17-20240131(2).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day17-20240131(3).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day17-20240131(4).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day17-20240131(5).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day17-20240131(6).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day17-20240131(7).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day17-20240131(8).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day17-20240131(9).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day18-20240201(10).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day18-20240201(11).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day18-20240201(12).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day18-20240201(13).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day18-20240201(14).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day18-20240201(15).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day18-20240201(16).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day18-20240201(1).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day18-20240201(2).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day18-20240201(3).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day18-20240201(4).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day18-20240201(5).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day18-20240201(6).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day18-20240201(7).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day18-20240201(8).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day18-20240201(9).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day19-20240202(10).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day19-20240202(11).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day19-20240202(12).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day19-20240202(13).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day19-20240202(14).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day19-20240202(15).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day19-20240202(16).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day19-20240202(17).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day19-20240202(18).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day19-20240202(19).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day19-20240202(1).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day19-20240202(20).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day19-20240202(21).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day19-20240202(2).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day19-20240202(3).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day19-20240202(4).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day19-20240202(5).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day19-20240202(6).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day19-20240202(7).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day19-20240202(8).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day19-20240202(9).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day20-20240203(10).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day20-20240203(11).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day20-20240203(12).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day20-20240203(13).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day20-20240203(14).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day20-20240203(15).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day20-20240203(16).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day20-20240203(1).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day20-20240203(2).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day20-20240203(3).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day20-20240203(4).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day20-20240203(5).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day20-20240203(6).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day20-20240203(7).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day20-20240203(8).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day20-20240203(9).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day21-20240204(10).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day21-20240204(11).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day21-20240204(12).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day21-20240204(1).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day21-20240204(2).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day21-20240204(3).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day21-20240204(4).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day21-20240204(5).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day21-20240204(6).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day21-20240204(7).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day21-20240204(8).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day21-20240204(9).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day22-20240205(10).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day22-20240205(11).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day22-20240205(12).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day22-20240205(13).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day22-20240205(14).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day22-20240205(15).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day22-20240205(16).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day22-20240205(1).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day22-20240205(2).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day22-20240205(3).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day22-20240205(4).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day22-20240205(5).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day22-20240205(6).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day22-20240205(7).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day22-20240205(8).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day22-20240205(9).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day23-20240206(10).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day23-20240206(11).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day23-20240206(12).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
